Date,Open,High,Low,Close,Volume
13-Sep-12,1948.27,1955.03,1938.74,1950.69,983078000
12-Sep-12,1931.44,1953.03,1927.75,1950.03,708399000
11-Sep-12,1920.46,1923.09,1912.47,1920.00,718729000
10-Sep-12,1934.63,1937.85,1924.70,1924.70,620841000
7-Sep-12,1918.36,1929.58,1915.56,1929.58,597675000
6-Sep-12,1881.54,1888.18,1873.49,1881.24,752888000
5-Sep-12,1894.70,1894.70,1874.03,1874.03,624137000
4-Sep-12,1911.47,1916.16,1906.22,1907.13,881536000
3-Sep-12,1909.06,1921.84,1885.03,1912.71,597138000
31-Aug-12,1897.16,1912.24,1896.84,1905.12,659107000
30-Aug-12,1922.82,1922.82,1897.07,1906.38,747759000
29-Aug-12,1920.49,1931.00,1914.82,1928.54,592385000
28-Aug-12,1922.02,1925.70,1910.58,1916.33,611920000
27-Aug-12,1909.02,1925.15,1907.50,1917.87,572932000
24-Aug-12,1921.08,1927.10,1913.75,1919.81,631348000
23-Aug-12,1934.56,1942.97,1924.50,1942.54,604385000
22-Aug-12,1939.60,1947.43,1917.48,1935.19,422801000
21-Aug-12,1954.51,1961.07,1942.61,1943.22,407533000
20-Aug-12,1944.67,1949.89,1938.25,1946.31,357941000
17-Aug-12,1964.07,1964.07,1941.79,1946.54,372453000
16-Aug-12,1956.35,1959.92,1947.26,1957.91,430510000
14-Aug-12,1942.61,1957.15,1939.45,1956.96,341112000
13-Aug-12,1945.33,1946.20,1932.40,1932.44,352650000
10-Aug-12,1937.89,1948.05,1933.93,1946.40,326529000
9-Aug-12,1907.13,1947.08,1907.13,1940.59,495272000
8-Aug-12,1896.58,1919.61,1896.56,1903.23,485570000
7-Aug-12,1883.82,1891.60,1881.66,1886.80,325270000
6-Aug-12,1883.62,1894.92,1881.86,1885.88,245574000
3-Aug-12,1846.58,1864.13,1843.87,1848.68,257938000
2-Aug-12,1883.68,1885.89,1864.86,1869.40,270464000
1-Aug-12,1870.58,1886.32,1867.28,1879.93,291295000
31-Jul-12,1845.46,1896.83,1842.51,1881.99,359152000
30-Jul-12,1847.01,1850.27,1841.40,1843.79,337204000
27-Jul-12,1812.98,1829.16,1805.92,1829.16,397606000
26-Jul-12,1778.01,1787.20,1766.81,1782.47,409561000
25-Jul-12,1760.22,1785.84,1758.99,1769.31,468021000
24-Jul-12,1784.47,1796.02,1781.60,1793.93,490621000
23-Jul-12,1799.24,1799.24,1780.01,1789.44,502128000
20-Jul-12,1823.95,1830.26,1818.84,1822.93,412102000
19-Jul-12,1820.84,1830.09,1815.71,1822.96,488683000
18-Jul-12,1821.28,1827.95,1790.36,1794.91,454661000
17-Jul-12,1808.63,1835.64,1802.07,1821.96,412609000
16-Jul-12,1820.34,1821.84,1807.11,1817.79,268353000
13-Jul-12,1790.98,1820.66,1773.67,1812.89,348543000
12-Jul-12,1827.82,1830.77,1785.32,1785.39,320828000
11-Jul-12,1825.53,1827.60,1813.79,1826.39,336687000
10-Jul-12,1843.77,1845.94,1823.79,1829.45,368859000
9-Jul-12,1840.30,1844.32,1833.11,1836.13,282036000
6-Jul-12,1877.74,1880.36,1850.10,1858.20,340653000
5-Jul-12,1870.53,1878.13,1866.91,1875.49,324184000
4-Jul-12,1875.52,1881.68,1871.84,1874.45,336135000
3-Jul-12,1858.70,1871.08,1858.44,1867.82,348202000
2-Jul-12,1864.73,1865.93,1851.28,1851.65,273628000
29-Jun-12,1808.61,1854.01,1801.63,1854.01,320633000
28-Jun-12,1826.37,1827.35,1806.08,1819.18,309660000
27-Jun-12,1815.70,1821.47,1795.16,1817.65,319484000
26-Jun-12,1818.51,1826.66,1814.46,1817.81,313272000
25-Jun-12,1842.76,1842.76,1813.41,1825.38,291234000
22-Jun-12,1861.44,1863.57,1843.57,1847.39,300707000
21-Jun-12,1895.51,1900.44,1879.65,1889.15,390169000
20-Jun-12,1908.19,1908.19,1895.27,1904.12,367741000
19-Jun-12,1885.56,1895.32,1883.56,1891.77,380909000
18-Jun-12,1892.91,1901.11,1887.05,1891.71,376281000
15-Jun-12,1871.48,1871.48,1847.19,1858.16,452511000
14-Jun-12,1856.57,1871.48,1855.06,1871.48,426635000
13-Jun-12,1867.45,1867.45,1849.71,1859.32,558261000
12-Jun-12,1840.56,1857.93,1840.10,1854.74,421369000
11-Jun-12,1860.90,1869.33,1859.74,1867.04,382218000
8-Jun-12,1854.00,1854.59,1832.83,1835.64,379828000
7-Jun-12,1839.49,1853.20,1839.49,1847.95,403444000
5-Jun-12,1799.88,1806.11,1791.84,1801.85,338828000
4-Jun-12,1782.58,1794.02,1776.85,1783.13,395063000
1-Jun-12,1832.08,1842.00,1821.98,1834.51,334418000
31-May-12,1819.99,1843.49,1813.01,1843.47,447945000
30-May-12,1846.12,1846.60,1828.83,1844.86,417042000
29-May-12,1821.63,1851.94,1817.90,1849.91,327998000
25-May-12,1818.62,1831.78,1815.54,1824.17,386489000
24-May-12,1807.07,1816.98,1800.74,1814.47,407901000
23-May-12,1815.33,1815.33,1796.50,1808.62,447564000
22-May-12,1825.82,1831.06,1813.53,1828.69,428370000
21-May-12,1801.48,1804.48,1788.33,1799.13,414130000
18-May-12,1813.79,1813.79,1779.47,1782.46,547767000
17-May-12,1842.83,1856.34,1833.08,1845.24,444286000
16-May-12,1886.69,1889.29,1840.23,1840.53,426185000
15-May-12,1897.74,1904.99,1881.80,1898.96,524594000
14-May-12,1917.26,1921.65,1900.43,1913.73,399003000
11-May-12,1939.00,1939.00,1915.69,1917.13,535932000
10-May-12,1944.80,1951.51,1937.14,1944.93,425055000
9-May-12,1958.31,1962.04,1945.31,1950.29,468022000
8-May-12,1967.28,1969.64,1961.44,1967.01,492688000
7-May-12,1956.06,1960.51,1952.42,1956.44,533662000
4-May-12,1987.03,1992.10,1981.58,1989.15,608821000
3-May-12,1995.78,1998.90,1990.45,1995.11,685809000
2-May-12,1994.17,2001.11,1989.55,1999.07,653036000
30-Apr-12,1989.52,1991.12,1975.46,1981.99,837865000
27-Apr-12,1972.05,1983.26,1967.84,1975.35,484704000
26-Apr-12,1976.82,1979.43,1955.05,1964.04,607424000
25-Apr-12,1980.51,1980.51,1961.97,1961.98,681754000
24-Apr-12,1956.75,1972.24,1954.01,1963.42,630804000
23-Apr-12,1971.39,1980.94,1964.12,1972.63,585159000
20-Apr-12,1988.22,1988.22,1970.54,1974.65,518733000
19-Apr-12,2000.40,2008.82,1994.61,1999.86,412119000
18-Apr-12,2014.23,2014.95,2001.59,2004.53,382937000
17-Apr-12,1995.33,1999.50,1982.44,1985.30,445682000
16-Apr-12,1985.28,1998.35,1982.93,1992.63,452523000
13-Apr-12,2001.71,2011.37,1996.23,2008.91,495288000
12-Apr-12,1985.16,1986.63,1969.09,1986.63,391510000
10-Apr-12,2000.77,2011.27,1990.13,1994.41,543735000
9-Apr-12,2008.03,2009.36,1995.80,1997.08,466746000
6-Apr-12,2026.32,2033.49,2022.81,2029.03,536307000
5-Apr-12,2006.27,2030.69,1997.12,2028.77,549308000
4-Apr-12,2046.90,2048.11,2015.57,2018.61,621544000
3-Apr-12,2040.81,2051.80,2038.52,2049.28,593278000
2-Apr-12,2022.42,2031.79,2015.72,2029.29,409917000
30-Mar-12,2011.50,2018.09,2002.61,2014.04,449871000
29-Mar-12,2019.41,2025.23,2004.94,2014.41,470321000
28-Mar-12,2034.35,2038.45,2028.11,2031.74,533800000
27-Mar-12,2042.47,2043.75,2028.39,2039.76,606412000
26-Mar-12,2035.17,2041.05,2012.86,2019.19,436975000
23-Mar-12,2015.07,2029.77,2013.72,2026.83,506769000
22-Mar-12,2026.75,2031.42,2017.93,2026.12,541726000
21-Mar-12,2031.58,2039.80,2022.97,2027.23,517066000
20-Mar-12,2046.38,2055.34,2035.26,2042.15,540336000
19-Mar-12,2040.07,2050.87,2036.35,2047.00,555800000
16-Mar-12,2054.63,2054.99,2034.21,2034.44,464242000
15-Mar-12,2044.01,2050.48,2038.60,2043.76,476105000
14-Mar-12,2050.50,2057.28,2045.08,2045.08,541113000
13-Mar-12,2012.91,2028.98,2012.91,2025.04,448922000
12-Mar-12,2018.73,2019.14,2001.50,2002.50,375479000
9-Mar-12,2017.67,2022.95,2001.67,2018.30,416398000
8-Mar-12,1989.30,2004.72,1978.79,2000.76,456093000
7-Mar-12,1968.72,1987.97,1966.69,1982.15,511287000
6-Mar-12,2019.28,2023.83,1988.86,2000.36,554732000
5-Mar-12,2028.97,2030.57,2011.50,2016.06,548008000
2-Mar-12,2041.52,2046.82,2033.50,2034.63,483187000
29-Feb-12,2015.38,2033.63,2015.38,2030.25,562639000
28-Feb-12,1995.93,2006.26,1992.66,2003.69,607928000
27-Feb-12,2013.61,2013.69,1987.74,1991.16,636009000
24-Feb-12,2010.60,2019.90,1998.39,2019.89,717913000
23-Feb-12,2016.46,2016.46,2001.25,2007.80,690116000
22-Feb-12,2018.07,2028.93,2015.30,2028.65,883739000
21-Feb-12,2022.05,2030.46,2007.46,2024.24,709018000
20-Feb-12,2041.51,2047.43,2024.59,2024.90,733914000
17-Feb-12,2025.56,2031.40,2019.79,2023.47,731089000
16-Feb-12,2005.37,2012.44,1995.99,1997.45,696685000
15-Feb-12,2012.00,2026.75,2009.68,2025.32,681465000
14-Feb-12,1999.53,2008.65,1995.60,2002.64,515881000
13-Feb-12,2000.66,2010.66,1991.28,2005.74,452786000
10-Feb-12,2010.04,2011.52,1986.96,1993.71,696742000
9-Feb-12,1998.20,2014.62,1978.51,2014.62,557635000
8-Feb-12,1985.21,2003.73,1982.99,2003.73,587908000
7-Feb-12,1976.77,1983.82,1971.33,1981.59,539408000
6-Feb-12,1994.21,1996.05,1964.77,1973.13,523216000
3-Feb-12,1982.24,1982.62,1961.95,1972.34,535879000
2-Feb-12,1982.23,1993.88,1977.32,1984.30,641047000
1-Feb-12,1948.57,1969.80,1947.46,1959.24,501061000
31-Jan-12,1943.25,1960.44,1936.68,1955.79,469194000
30-Jan-12,1956.63,1961.60,1936.14,1940.55,411695000
27-Jan-12,1960.70,1966.20,1949.46,1964.83,448919000
26-Jan-12,1959.19,1962.71,1949.51,1957.18,408022000
25-Jan-12,1947.74,1973.35,1945.14,1952.23,375932000
20-Jan-12,1922.13,1952.09,1922.13,1949.89,404776000
19-Jan-12,1912.43,1914.98,1902.02,1914.97,374371000
18-Jan-12,1891.17,1898.70,1884.33,1892.39,428002000
17-Jan-12,1878.16,1892.76,1878.16,1892.74,431987000
16-Jan-12,1860.77,1863.32,1843.86,1859.27,391915000
13-Jan-12,1865.72,1881.84,1861.53,1875.68,475032000
12-Jan-12,1853.10,1864.57,1837.96,1864.57,476341000
11-Jan-12,1857.54,1857.82,1843.12,1845.55,447955000
10-Jan-12,1841.13,1859.55,1840.47,1853.22,388644000
9-Jan-12,1832.04,1832.04,1810.48,1826.49,395512000
6-Jan-12,1867.12,1867.12,1824.29,1843.14,472680000
5-Jan-12,1869.42,1875.97,1860.57,1863.74,533768000
4-Jan-12,1883.48,1884.69,1866.22,1866.22,494500000
3-Jan-12,1846.56,1875.41,1846.56,1875.41,443474000
2-Jan-12,1831.69,1837.81,1814.55,1826.37,323358000
29-Dec-11,1815.63,1835.19,1806.88,1825.74,344645000
28-Dec-11,1833.26,1833.26,1817.97,1825.12,378657000
27-Dec-11,1856.78,1864.71,1813.48,1842.02,529919000
26-Dec-11,1873.07,1873.79,1851.99,1856.70,434745000
23-Dec-11,1861.07,1872.31,1859.40,1867.22,466331000
22-Dec-11,1841.23,1847.49,1835.91,1847.49,406414000
21-Dec-11,1837.99,1850.67,1831.26,1848.41,516912000
20-Dec-11,1791.62,1797.59,1780.10,1793.06,389772000
19-Dec-11,1829.49,1829.49,1750.60,1776.93,684313000
16-Dec-11,1827.83,1842.94,1823.68,1839.96,489950000
15-Dec-11,1834.82,1840.94,1817.61,1819.11,409620000
14-Dec-11,1852.20,1864.79,1851.89,1857.75,401927000
13-Dec-11,1877.40,1880.40,1863.77,1864.06,450082000
12-Dec-11,1902.75,1903.19,1890.18,1899.76,409625000
9-Dec-11,1883.86,1894.59,1872.67,1874.75,372813000
8-Dec-11,1911.07,1925.56,1898.34,1912.39,426921000
7-Dec-11,1914.50,1921.52,1904.52,1919.42,402803000
6-Dec-11,1914.49,1920.70,1892.01,1902.82,383429000
5-Dec-11,1928.46,1929.18,1911.61,1922.90,330235000
2-Dec-11,1914.41,1920.64,1905.69,1916.04,389329000
1-Dec-11,1911.50,1926.33,1908.33,1916.18,500455000
30-Nov-11,1847.17,1858.10,1838.70,1847.51,334553000
29-Nov-11,1828.30,1856.76,1823.93,1856.52,329521000
28-Nov-11,1804.80,1816.65,1795.39,1815.28,277682000
25-Nov-11,1780.06,1790.81,1766.73,1776.40,306413000
24-Nov-11,1775.82,1800.01,1769.43,1795.06,280369000
23-Nov-11,1820.86,1820.86,1780.24,1783.10,411238000
22-Nov-11,1798.41,1830.84,1797.93,1826.28,271102000
21-Nov-11,1833.90,1833.90,1811.69,1820.03,299736000
18-Nov-11,1839.63,1850.04,1832.17,1839.17,337050000
17-Nov-11,1862.87,1876.88,1835.73,1876.67,353143000
16-Nov-11,1898.14,1911.33,1853.13,1856.07,407755000
15-Nov-11,1888.67,1900.58,1878.42,1886.12,361433000
14-Nov-11,1889.33,1907.62,1889.33,1902.81,327268000
11-Nov-11,1840.98,1863.46,1823.87,1863.45,296906000
10-Nov-11,1860.96,1862.27,1813.25,1813.25,401929000
9-Nov-11,1925.86,1929.65,1897.47,1907.53,434624000
8-Nov-11,1927.89,1928.07,1900.09,1903.14,403211000
7-Nov-11,1932.95,1932.95,1915.38,1919.10,349698000
4-Nov-11,1911.56,1929.01,1906.33,1928.41,466597000
3-Nov-11,1895.14,1895.14,1863.57,1869.96,436424000
2-Nov-11,1870.51,1899.35,1859.83,1898.01,389593000
1-Nov-11,1891.22,1925.08,1891.22,1909.63,353625000
31-Oct-11,1922.31,1941.32,1902.04,1909.03,393703000
28-Oct-11,1961.09,1963.74,1920.81,1929.48,508760000
27-Oct-11,1906.16,1923.98,1891.23,1922.04,418276000
26-Oct-11,1871.69,1896.02,1864.99,1894.31,384785000
25-Oct-11,1900.99,1905.78,1883.68,1888.65,354772000
24-Oct-11,1858.26,1898.32,1858.23,1898.32,373903000
21-Oct-11,1831.89,1843.51,1809.42,1838.38,355182000
20-Oct-11,1857.46,1870.50,1804.11,1805.09,349122000
19-Oct-11,1851.84,1855.93,1834.38,1855.92,340011000
18-Oct-11,1826.44,1845.18,1822.91,1838.90,323455000
17-Oct-11,1855.72,1865.18,1845.43,1865.18,367734000
14-Oct-11,1816.19,1839.19,1803.42,1835.40,349010000
13-Oct-11,1831.95,1837.49,1823.10,1823.10,431553000
12-Oct-11,1789.65,1810.51,1778.97,1809.50,355346000
11-Oct-11,1810.36,1811.14,1792.78,1795.02,399985000
10-Oct-11,1763.30,1783.37,1761.68,1766.44,274638000
7-Oct-11,1751.55,1765.43,1747.42,1759.77,334731000
6-Oct-11,1714.84,1733.70,1707.77,1710.32,352625000
5-Oct-11,1718.52,1718.52,1659.31,1666.52,336295000
4-Oct-11,1683.94,1706.45,1658.06,1706.19,301541000
30-Sep-11,1759.52,1774.29,1742.89,1769.65,354163000
29-Sep-11,1713.10,1769.75,1706.90,1769.29,373918000
28-Sep-11,1751.04,1762.67,1723.08,1723.09,344432000
27-Sep-11,1704.25,1735.71,1695.05,1735.71,339821000
26-Sep-11,1720.50,1721.03,1644.52,1652.71,424262000
23-Sep-11,1736.38,1743.49,1697.39,1697.44,411836000
22-Sep-11,1807.24,1819.81,1785.69,1800.55,295389000
21-Sep-11,1842.17,1869.77,1831.95,1854.28,297584000
20-Sep-11,1819.84,1840.73,1793.75,1837.97,321238000
19-Sep-11,1818.90,1839.82,1813.10,1820.94,335584000
16-Sep-11,1819.45,1844.52,1807.62,1840.10,430066000
15-Sep-11,1797.18,1806.63,1742.91,1774.08,392100000
14-Sep-11,1804.09,1807.47,1743.78,1749.16,339699000
9-Sep-11,1817.10,1847.05,1812.90,1812.93,331918000
8-Sep-11,1858.05,1858.05,1826.44,1846.64,416660000
7-Sep-11,1811.60,1833.54,1798.79,1833.46,417888000
6-Sep-11,1752.98,1790.47,1744.69,1766.71,505301000
5-Sep-11,1829.30,1829.75,1785.82,1785.83,414041000
2-Sep-11,1872.62,1890.86,1853.70,1867.75,442558000
1-Sep-11,1887.21,1928.40,1877.40,1880.70,500399000
31-Aug-11,1846.89,1880.11,1837.82,1880.11,410349000
30-Aug-11,1853.77,1863.51,1835.65,1843.82,493170000
29-Aug-11,1807.60,1836.66,1787.29,1829.50,339096000
26-Aug-11,1754.39,1782.90,1754.39,1778.95,310994000
25-Aug-11,1791.08,1803.77,1762.79,1764.58,398182000
24-Aug-11,1788.39,1799.11,1744.07,1754.78,412561000
23-Aug-11,1735.23,1781.92,1719.97,1776.68,428457000
22-Aug-11,1756.59,1763.64,1704.54,1710.70,420268000
19-Aug-11,1789.78,1797.18,1744.86,1744.88,503835000
18-Aug-11,1891.82,1894.94,1833.34,1860.58,503353000
17-Aug-11,1868.85,1906.61,1868.60,1892.67,430980000
16-Aug-11,1850.53,1879.87,1848.82,1879.87,423449000
12-Aug-11,1844.13,1847.12,1788.97,1793.31,468854000
11-Aug-11,1733.92,1832.48,1733.92,1817.44,438895000
10-Aug-11,1877.40,1877.40,1802.29,1806.24,486308000
9-Aug-11,1807.88,1828.63,1684.68,1801.35,684990000
8-Aug-11,1939.69,1939.69,1800.00,1869.45,571105000
5-Aug-11,1937.17,1966.73,1920.67,1943.75,480967000
4-Aug-11,2067.17,2071.03,2015.23,2018.47,356390000
3-Aug-11,2079.19,2080.76,2056.53,2066.26,434482000
2-Aug-11,2152.85,2155.44,2114.75,2121.27,350312000
1-Aug-11,2160.09,2173.28,2158.24,2172.31,262845000
29-Jul-11,2159.27,2159.27,2133.21,2133.21,328774000
28-Jul-11,2138.61,2160.44,2138.61,2155.85,299515000
27-Jul-11,2152.66,2174.73,2151.84,2174.31,297092000
26-Jul-11,2163.08,2168.70,2148.22,2168.70,330150000
25-Jul-11,2154.00,2158.35,2146.99,2150.48,341968000
22-Jul-11,2162.00,2171.24,2153.49,2171.23,412963000
21-Jul-11,2153.94,2155.49,2135.66,2145.04,362339000
20-Jul-11,2158.88,2164.22,2149.25,2154.95,373913000
19-Jul-11,2127.13,2140.44,2123.43,2130.21,303460000
18-Jul-11,2149.97,2149.97,2121.73,2130.48,329000000
15-Jul-11,2123.57,2145.20,2123.00,2145.20,272102000
14-Jul-11,2119.06,2130.08,2105.24,2130.07,307417000
13-Jul-11,2117.12,2129.64,2107.63,2129.64,306086000
12-Jul-11,2131.07,2136.98,2107.95,2109.73,286417000
11-Jul-11,2167.94,2171.29,2151.84,2157.16,240690000
8-Jul-11,2192.83,2192.83,2173.96,2180.35,323023000
7-Jul-11,2167.18,2184.94,2165.15,2180.59,355587000
6-Jul-11,2156.94,2171.19,2155.33,2171.19,275939000
5-Jul-11,2149.40,2163.37,2145.87,2161.75,284884000
4-Jul-11,2143.24,2153.29,2141.98,2145.30,290459000
1-Jul-11,2120.03,2131.67,2116.68,2125.74,273414000
30-Jun-11,2103.59,2105.47,2091.09,2100.69,257291000
29-Jun-11,2097.87,2098.95,2081.71,2094.42,256146000
28-Jun-11,2092.94,2099.94,2062.91,2062.91,328640000
27-Jun-11,2076.01,2076.94,2058.40,2070.29,246532000
24-Jun-11,2063.92,2090.82,2062.26,2090.81,294101000
23-Jun-11,2048.06,2064.96,2048.06,2055.86,259637000
22-Jun-11,2066.91,2074.46,2059.36,2063.90,263839000
21-Jun-11,2041.15,2051.19,2015.86,2048.17,278609000
20-Jun-11,2034.35,2047.12,2017.52,2019.65,229183000
17-Jun-11,2057.46,2058.67,2008.84,2031.93,282482000
16-Jun-11,2057.16,2068.17,2043.81,2046.63,234157000
15-Jun-11,2087.96,2091.00,2064.82,2086.53,229155000
14-Jun-11,2045.22,2082.25,2040.69,2076.83,209519000
13-Jun-11,2030.54,2057.65,2025.42,2048.74,218484000
10-Jun-11,2085.85,2093.94,2045.24,2046.67,265874000
9-Jun-11,2076.70,2088.82,2067.58,2071.42,283662000
8-Jun-11,2102.97,2109.11,2068.78,2083.35,281368000
7-Jun-11,2093.45,2106.85,2091.26,2099.71,246620000
3-Jun-11,2123.47,2131.93,2108.75,2113.47,264107000
2-Jun-11,2098.37,2126.80,2093.97,2114.20,248778000
1-Jun-11,2142.67,2152.95,2132.85,2141.34,294707000
31-May-11,2104.16,2146.79,2102.77,2142.47,303263000
30-May-11,2115.27,2116.13,2085.75,2093.79,213193000
27-May-11,2087.36,2111.36,2085.24,2100.24,272782000
26-May-11,2059.93,2094.35,2056.49,2091.91,296695000
25-May-11,2073.53,2082.12,2030.68,2035.87,344973000
24-May-11,2052.44,2070.64,2048.55,2061.76,268517000
23-May-11,2100.44,2100.44,2055.71,2055.71,292953000
20-May-11,2101.45,2112.48,2084.06,2111.50,282777000
19-May-11,2141.29,2143.41,2092.61,2095.51,283358000
18-May-11,2110.70,2138.72,2106.41,2135.78,259990000
17-May-11,2103.82,2111.44,2092.32,2102.41,300785000
16-May-11,2104.67,2115.25,2097.16,2104.18,273618000
13-May-11,2133.99,2134.53,2103.06,2120.08,397072000
12-May-11,2139.24,2149.42,2122.60,2122.65,382253000
11-May-11,2161.44,2166.63,2144.94,2166.63,378035000
9-May-11,2157.95,2161.93,2136.59,2139.17,253934000
6-May-11,2153.50,2156.81,2133.97,2147.45,344194000
4-May-11,2196.90,2201.69,2173.21,2180.64,393735000
3-May-11,2224.40,2228.04,2188.11,2200.73,375102000
2-May-11,2203.09,2229.09,2202.92,2228.96,302491000
29-Apr-11,2211.33,2219.60,2177.80,2192.36,364121000
28-Apr-11,2215.42,2225.35,2194.15,2208.35,354849000
27-Apr-11,2225.95,2231.47,2191.82,2206.70,423197000
26-Apr-11,2219.47,2222.56,2196.76,2206.30,439336000
25-Apr-11,2205.20,2218.07,2199.27,2216.00,354021000
22-Apr-11,2203.04,2208.06,2190.87,2197.82,390812000
21-Apr-11,2190.64,2211.36,2183.52,2198.54,415979000
20-Apr-11,2146.38,2169.94,2138.80,2169.91,374320000
19-Apr-11,2117.94,2136.95,2111.60,2122.68,375025000
18-Apr-11,2146.83,2149.45,2128.02,2137.72,358280000
15-Apr-11,2136.27,2142.71,2126.59,2140.50,356652000
14-Apr-11,2116.49,2141.07,2109.63,2141.06,371732000
13-Apr-11,2091.68,2121.93,2081.98,2121.92,348085000
12-Apr-11,2117.21,2117.21,2088.67,2089.40,311138000
11-Apr-11,2127.20,2135.33,2115.89,2122.39,316066000
8-Apr-11,2119.01,2135.98,2118.72,2127.97,392841000
7-Apr-11,2133.31,2135.73,2111.54,2122.14,382813000
6-Apr-11,2129.13,2136.29,2119.66,2126.71,423048000
5-Apr-11,2118.08,2130.43,2107.78,2130.43,327664000
4-Apr-11,2124.37,2125.53,2103.82,2115.87,301800000
1-Apr-11,2107.67,2121.02,2101.83,2121.01,337942000
31-Mar-11,2098.09,2106.74,2089.12,2106.70,317892000
30-Mar-11,2075.91,2100.20,2074.26,2091.38,316864000
29-Mar-11,2052.87,2072.13,2050.09,2072.13,250466000
28-Mar-11,2054.28,2059.92,2043.99,2056.39,285363000
25-Mar-11,2058.35,2060.29,2041.72,2054.04,311218000
24-Mar-11,2022.26,2036.93,2022.08,2036.78,295491000
23-Mar-11,2019.18,2022.14,2005.59,2012.18,312568000
22-Mar-11,2012.48,2016.27,2004.36,2013.66,304108000
21-Mar-11,1985.47,2005.32,1985.15,2003.42,292259000
18-Mar-11,1963.17,1988.04,1960.49,1981.13,291299000
17-Mar-11,1921.59,1961.09,1919.13,1959.03,305714000
16-Mar-11,1951.68,1965.15,1931.38,1957.97,284415000
15-Mar-11,1966.82,1985.82,1882.09,1923.92,403890000
14-Mar-11,1949.08,1971.23,1928.99,1971.23,388621000
11-Mar-11,1956.34,1970.70,1949.32,1955.54,267174000
10-Mar-11,1999.38,2001.27,1973.88,1981.58,288387000
9-Mar-11,2007.79,2016.68,1991.52,2001.47,315357000
8-Mar-11,1984.08,2007.24,1974.73,1996.32,304750000
7-Mar-11,1996.48,2005.43,1978.13,1980.27,255919000
4-Mar-11,1989.88,2008.89,1984.15,2004.68,334578000
3-Mar-11,1942.24,1970.66,1941.23,1970.66,284828000
2-Mar-11,1922.38,1940.78,1921.34,1928.24,207670000
28-Feb-11,1954.40,1958.59,1935.93,1939.30,263868000
25-Feb-11,1956.02,1965.48,1941.15,1963.43,306887000
24-Feb-11,1957.63,1970.66,1945.41,1949.88,281574000
23-Feb-11,1962.70,1977.99,1951.75,1961.63,308585000
22-Feb-11,1978.34,1982.70,1958.77,1969.92,346086000
21-Feb-11,2014.15,2014.98,1991.70,2005.30,324237000
18-Feb-11,1989.24,2015.78,1981.75,2013.14,493969000
17-Feb-11,2002.00,2006.59,1959.71,1977.22,340275000
16-Feb-11,2007.08,2021.69,1989.11,1989.11,297634000
15-Feb-11,2018.40,2029.99,2003.58,2010.52,275028000
14-Feb-11,1999.09,2015.84,1986.94,2014.59,279514000
11-Feb-11,2010.29,2021.42,1975.47,1977.19,317288000
10-Feb-11,2041.07,2043.07,2008.50,2008.50,309759000
9-Feb-11,2077.12,2077.12,2037.30,2045.58,333190000
8-Feb-11,2090.47,2092.43,2066.71,2069.70,300331000
7-Feb-11,2102.76,2107.83,2081.73,2081.74,285935000
1-Feb-11,2079.92,2086.56,2071.73,2072.03,290810000
31-Jan-11,2080.60,2089.72,2069.73,2069.73,320903000
28-Jan-11,2115.69,2119.49,2095.36,2107.87,403415000
27-Jan-11,2115.04,2121.06,2108.53,2115.01,352405000
26-Jan-11,2093.59,2112.33,2092.41,2110.46,363931000
25-Jan-11,2092.27,2105.33,2083.80,2086.67,400886000
24-Jan-11,2067.32,2082.97,2064.00,2082.16,338865000
21-Jan-11,2103.74,2104.39,2066.82,2069.92,393716000
20-Jan-11,2111.41,2114.20,2102.61,2106.66,333163000
19-Jan-11,2106.53,2119.24,2084.08,2115.69,423851000
18-Jan-11,2095.85,2111.40,2093.32,2096.48,450898000
17-Jan-11,2112.37,2118.86,2099.84,2099.85,426689000
14-Jan-11,2089.70,2108.17,2076.44,2108.17,422593000
13-Jan-11,2097.04,2109.34,2083.80,2089.48,421886000
12-Jan-11,2091.70,2098.00,2085.99,2094.95,427289000
11-Jan-11,2079.85,2088.32,2059.67,2088.32,408183000
10-Jan-11,2082.29,2088.64,2069.30,2080.81,340785000
7-Jan-11,2073.68,2086.20,2068.66,2086.20,333806000
6-Jan-11,2094.35,2096.65,2066.10,2077.61,405395000
5-Jan-11,2083.10,2087.14,2076.92,2082.55,382996000
4-Jan-11,2074.56,2085.14,2069.12,2085.14,410968000
3-Jan-11,2063.69,2070.09,2054.83,2070.08,348185000
30-Dec-10,2047.82,2052.97,2041.66,2051.00,304336000
29-Dec-10,2028.57,2043.49,2027.52,2043.49,281229000
28-Dec-10,2028.41,2041.83,2026.57,2033.32,357317000
27-Dec-10,2024.56,2034.62,2018.75,2022.19,279126000
24-Dec-10,2040.64,2042.89,2027.96,2029.60,316155000
23-Dec-10,2042.41,2043.62,2028.78,2037.53,339010000
22-Dec-10,2039.35,2045.39,2035.25,2038.11,332363000
21-Dec-10,2035.11,2043.81,2032.66,2037.09,368666000
20-Dec-10,2008.14,2021.70,1996.44,2020.28,407278000
17-Dec-10,2018.28,2027.55,2010.75,2026.30,501412000
16-Dec-10,2009.86,2019.49,2002.33,2009.24,360727000
15-Dec-10,2009.20,2017.48,2004.06,2017.48,488517000
14-Dec-10,2000.60,2009.05,1996.82,2009.05,394473000
13-Dec-10,1993.42,1997.36,1983.93,1996.59,382598000
10-Dec-10,1984.11,1991.96,1979.73,1986.14,371568000
